panelid_2,Panel_PSU,Panel_Strata,Jun21_WeightBoost,Jun21_IntDate,Jun21_IntMode,ff_disact,Cur_GOR,cur_urbrurew,cur_urbrurs,Cur_Sex,Cur_RClassGp,Cur_AgeCat,Cur_HEdQual,Cur_RelStat5,Cur_HHSize5,Cur_HHChild,Cur_HHType,Cur_SubjInc,Cur_HHIncome4_21,Cur_HHIncome4_21_Imputed,Cur_HHIncomeEquiv4_21,Cur_HHIncomeEquiv4_21_Imputed,Cur_IdentClass,Cur_PartyID5,Cur_Ethnic6,Cur_IntUse3,Tenure,MortCost,RentCost,CvBedRoom,HomeProb01,HomeProb02,HomeProb03,HomeProb04,HomeProb05,HomeProb06,HomeProb07,HomeProb08,HomeProb09,HomeProb10,HomeProb11,HomeProb12,HomeProb13,HomeProb14,HomeProb15,HomeProb16,HomeProb17,HomeProb_Oth,NeighQual_CrimeSafety_q,NeighQual_TrafficSafety_q,NeighQual_FoodStores_q,NeighQual_AccessPubTrans_q,NeighQual_AccessSocCult_q,NeighQual_AccessRetail_q,NeighQual_AccessRec_q,NeighQual_EaseWalk_q,NeighQual_EaseCycle_q,NeighQual_OutdoorPlay_q,NeighQual_QualitySchools_q,NeighQual_NeighbourSoc_q,MovHom,EconActPreCov1,EconActPreCov2,EconActPreCov3,EconActPreCov4,EconActPreCov5,WorkTimePreCov,WFHPreCov,CommuteModePreCov,CommuteTimePreCov,FoodShopModePreCov,FoodTimePreCov,EconAct,WorkTime,WFH,CommuteMode,CommuteTime,FoodShopMode,FoodTime,Health
105316.0,11802387.0,7.0,2.9691930352236144,13843047104.0,Web,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,900.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,4.0,6.0,120.0,6.0,10.0,3.0,56.0,5.0,6.0,120.0,6.0,10.0,2.0
112351.0,12000089.0,4.0,1.108924765168347,13843208076.0,Web,2.0,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,750.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,5.0,6.0,120.0,6.0,10.0,3.0,16.0,5.0,6.0,120.0,6.0,10.0,2.0
100759.0,11502613.0,7.0,0.9006290235335408,13843574804.0,Web,3.0,7.0,1.0,,2.0,4.0,4.0,2.0,1.0,5.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,2.0,1900.0,,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,5.0,6.0,60.0,6.0,10.0,3.0,37.0,5.0,6.0,80.0,6.0,10.0,2.0
104933.0,11902010.0,8.0,0.8282064843912822,13843826056.0,Web,3.0,8.0,1.0,,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1200.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,6.0,50.0,6.0,10.0,3.0,25.0,5.0,6.0,60.0,6.0,10.0,1.0
102177.0,11800692.0,6.0,1.0514624635384657,13842702213.0,Web,3.0,6.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,600.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,5.0,5.0,60.0,6.0,10.0,3.0,40.0,2.0,1.0,60.0,6.0,10.0,2.0
111246.0,11800738.0,6.0,0.35947881526211994,13842736927.0,Web,2.0,6.0,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1400.0,,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,6.0,60.0,6.0,10.0,3.0,38.0,5.0,6.0,60.0,6.0,10.0,2.0
105360.0,11800819.0,6.0,0.6351281263559249,13842992636.0,Web,2.0,6.0,1.0,,2.0,4.0,3.0,1.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,635.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,6.0,60.0,6.0,10.0,3.0,40.0,5.0,6.0,60.0,6.0,10.0,2.0
111900.0,11901993.0,8.0,1.7423716615779998,13843477953.0,Web,3.0,8.0,1.0,,2.0,1.0,5.0,1.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1500.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,5.0,6.0,60.0,6.0,10.0,3.0,45.0,5.0,6.0,60.0,6.0,10.0,2.0
111252.0,11902012.0,8.0,0.33611300273894446,13842776396.0,Web,3.0,8.0,1.0,,1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,300.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,6.0,60.0,6.0,10.0,3.0,12.0,3.0,6.0,60.0,6.0,10.0,1.0
117858.0,11600296.0,7.0,0.6198400576299024,13842707894.0,Web,3.0,7.0,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1500.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,44.0,5.0,2.0,55.0,6.0,10.0,3.0,42.0,5.0,2.0,60.0,6.0,10.0,2.0
105303.0,12000188.0,7.0,0.8026818006407104,13842726524.0,Web,3.0,7.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,,3.0,,4.0,1.0,2.0,5.0,2.0,2.0,1400.0,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,6.0,20.0,6.0,5.0,3.0,28.0,5.0,6.0,60.0,6.0,10.0,3.0
110850.0,11900261.0,3.0,0.5704589285356211,13843322772.0,Web,3.0,3.0,1.0,,2.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,900.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,10.0,3.0,40.0,5.0,6.0,60.0,6.0,10.0,1.0
106427.0,11900376.0,4.0,0.7353604716802757,13842960202.0,Web,3.0,4.0,1.0,,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1000.0,,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,4.0,6.0,75.0,6.0,10.0,3.0,24.0,2.0,6.0,50.0,6.0,10.0,2.0
110747.0,11900026.0,1.0,0.5314598581406229,13843068696.0,Web,3.0,1.0,2.0,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,,5.0,1.0,1.0,2.0,1400.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,38.0,5.0,6.0,60.0,6.0,10.0,3.0,38.0,4.0,6.0,50.0,6.0,10.0,2.0
102124.0,11800007.0,1.0,1.6879703719774357,13843385316.0,Web,2.0,1.0,1.0,,1.0,1.0,3.0,4.0,1.0,5.0,1.0,6.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,2.0,840.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,4.0,6.0,50.0,6.0,10.0,3.0,35.0,2.0,6.0,50.0,6.0,10.0,1.0
102204.0,11800616.0,9.0,0.683492537375605,13842814468.0,Web,3.0,9.0,2.0,,2.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,955.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,55.0,5.0,6.0,50.0,6.0,10.0,3.0,55.0,5.0,6.0,50.0,6.0,10.0,2.0
112898.0,11501709.0,7.0,0.7227521358446819,13842703502.0,Web,3.0,7.0,1.0,,1.0,2.0,3.0,1.0,1.0,5.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,1700.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,1.0,30.0,1.0,10.0,3.0,20.0,5.0,3.0,50.0,1.0,10.0,2.0
118089.0,11801725.0,5.0,0.7461391606537521,13842725322.0,Web,3.0,7.0,1.0,,2.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1500.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,9.0,20.0,9.0,7.0,3.0,40.0,2.0,1.0,50.0,6.0,10.0,2.0
109263.0,12000861.0,7.0,0.4264359482026324,13842876329.0,Web,2.0,7.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1600.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,45.0,6.0,10.0,3.0,23.0,5.0,1.0,45.0,6.0,10.0,4.0
105670.0,12001529.0,7.0,0.26389796697327855,13843480398.0,Web,3.0,7.0,1.0,,2.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,,4.0,,4.0,1.0,2.0,1.0,1.0,2.0,800.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,48.0,4.0,5.0,45.0,6.0,10.0,3.0,40.0,4.0,5.0,45.0,6.0,10.0,2.0
105359.0,11500183.0,7.0,0.38449832980473725,13843572029.0,Web,3.0,7.0,1.0,,2.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,800.0,,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,1.0,60.0,6.0,10.0,3.0,18.0,3.0,8.0,45.0,6.0,10.0,2.0
102334.0,11802372.0,4.0,0.6109351390688526,13842831050.0,Web,3.0,4.0,1.0,,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,500.0,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,6.0,50.0,6.0,10.0,3.0,34.0,2.0,6.0,45.0,6.0,10.0,2.0
113905.0,11901269.0,11.0,0.8623235419197923,13842900357.0,Web,3.0,11.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,1600.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2.0,50.0,9.0,15.0,3.0,40.0,5.0,6.0,45.0,6.0,10.0,1.0
114769.0,11801104.0,8.0,2.585069757132265,13843170346.0,Web,2.0,8.0,1.0,,2.0,5.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,500.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,6.0,45.0,6.0,10.0,3.0,40.0,5.0,6.0,45.0,6.0,10.0,3.0
101847.0,11900015.0,1.0,0.3529686672070607,13842696703.0,Web,3.0,1.0,2.0,,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1000.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,38.0,5.0,6.0,45.0,6.0,10.0,3.0,38.0,5.0,6.0,45.0,6.0,10.0,2.0
109075.0,11900077.0,2.0,1.7180035317605082,13844733609.0,Web,3.0,2.0,1.0,,2.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,600.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,6.0,45.0,6.0,10.0,3.0,52.0,5.0,6.0,45.0,6.0,10.0,2.0
101356.0,11901443.0,3.0,0.8835224555056819,13842740100.0,Web,2.0,3.0,1.0,,2.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,283.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,5.0,6.0,45.0,6.0,10.0,3.0,45.0,5.0,6.0,45.0,6.0,10.0,2.0
118027.0,11502509.0,7.0,2.445549913058024,13843479815.0,Web,3.0,7.0,1.0,,1.0,1.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,2.0,800.0,,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,4.0,1.0,30.0,6.0,10.0,3.0,70.0,2.0,6.0,45.0,6.0,10.0,2.0
114866.0,11801442.0,2.0,0.818632988504718,13843072818.0,Web,2.0,2.0,2.0,,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1000.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,4.0,6.0,50.0,6.0,10.0,3.0,45.0,2.0,6.0,40.0,6.0,10.0,2.0
119107.0,11900842.0,7.0,0.22887838334697935,13843058564.0,Web,3.0,7.0,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,1600.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,1.0,80.0,6.0,10.0,3.0,32.0,4.0,2.0,40.0,9.0,10.0,2.0
101558.0,11801505.0,2.0,1.868703000205211,13842724467.0,Web,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,700.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,9.0,40.0,9.0,10.0,3.0,37.0,5.0,9.0,40.0,9.0,10.0,2.0
113399.0,11801873.0,9.0,0.8649175131086566,13842728368.0,Web,2.0,9.0,1.0,,2.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,900.0,,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,5.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,8.0,40.0,9.0,10.0,3.0,40.0,3.0,8.0,40.0,9.0,10.0,1.0
102416.0,11802297.0,11.0,1.1920122050234043,13842706826.0,Web,3.0,11.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,300.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,38.0,4.0,6.0,40.0,6.0,10.0,3.0,38.0,4.0,6.0,40.0,6.0,10.0,1.0
103743.0,11900452.0,4.0,0.9821625038511929,13842726058.0,Web,3.0,4.0,1.0,,2.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,600.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,42.0,5.0,6.0,40.0,6.0,10.0,3.0,42.0,5.0,6.0,40.0,6.0,10.0,2.0
113086.0,11900661.0,9.0,1.0073015544609663,13842707436.0,Web,3.0,9.0,1.0,,2.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,670.0,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,6.0,40.0,6.0,10.0,3.0,45.0,5.0,6.0,40.0,6.0,10.0,2.0
102210.0,12001165.0,7.0,0.32736686934123954,13843671611.0,Web,3.0,7.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2400.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,8.0,40.0,6.0,10.0,3.0,40.0,2.0,8.0,40.0,6.0,10.0,2.0
112465.0,11900489.0,5.0,2.8097376096002473,13842720015.0,Web,3.0,5.0,1.0,,1.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,800.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,6.0,35.0,6.0,10.0,3.0,16.0,4.0,6.0,35.0,6.0,10.0,2.0
104307.0,11901705.0,9.0,0.5651935085413867,13843050635.0,Web,3.0,9.0,1.0,,1.0,1.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1000.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,3.0,6.0,15.0,11.0,,3.0,30.0,3.0,6.0,35.0,6.0,10.0,1.0
108884.0,12000161.0,7.0,0.6082497187174243,13843028527.0,Web,3.0,7.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1200.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,55.0,5.0,3.0,60.0,9.0,10.0,3.0,55.0,3.0,8.0,35.0,9.0,10.0,1.0
114740.0,12001529.0,7.0,0.24917704929626927,13843382675.0,Web,1.0,7.0,1.0,,1.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,4.0,,4.0,1.0,5.0,1.0,1.0,2.0,750.0,,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,32.0,5.0,1.0,50.0,6.0,10.0,3.0,35.0,5.0,6.0,35.0,6.0,10.0,2.0
